year,month,day,hour,minute,lat1,lon1,lat2,lon2,lat3,lon3,lat4,lon4,lat5,lon5,wp1,wp2,wp3,wp4,wp5,size1,size2,size3,size4,size5,ds1,ds2,ds3,ds4,ds5,Cb_Dakar
2004,6,6,0,45,11.46,-14.29,11.5,-12.09,11.19,-12.62,14,-5,14,-5,5814,7952,5876,0,0,5000,1150,9200,0,0,149.48,198.22,207.55,430,430,0
2004,6,6,1,0,11.5,-12,10.78,-15.59,11.59,-14.29,14,-5,14,-5,9631,5603,4917,0,0,4975,1825,11125,0,0,146.45,146.89,210.1,430,430,0
2004,6,6,1,15,11.32,-14.92,11.55,-12,11.68,-14.29,14,-5,14,-5,3317,10490,8405,0,0,1025,3975,11650,0,0,140.9,144.28,209.06,430,430,0
2004,6,6,1,30,11.28,-12.4,11.73,-14.15,10.69,-15.77,10.15,-15.27,14,-5,5458,7560,8618,2938,0,3625,150,575,10675,0,146.37,147.68,171.03,202.04,430,0
2004,6,6,2,0,11.32,-12.27,11.91,-14.11,14,-5,14,-5,14,-5,11937,9065,0,0,0,1050,7350,0,0,0,143.75,204.98,430,430,430,0
2004,6,6,2,15,11.37,-12.18,11.14,-14.2,14,-5,14,-5,14,-5,13740,7508,0,0,0,150,6325,0,0,0,159.79,206.9,430,430,430,0
2004,6,6,2,30,10.06,-15.95,11.37,-12.18,11.28,-12.53,14,-5,14,-5,19,11294,7242,0,0,3100,200,1800,0,0,167.6,198.81,206.9,430,430,0
2004,6,6,20,15,12.8,-10.83,12.26,-12.35,14,-5,14,-5,14,-5,524,43,0,0,0,25050,28125,0,0,0,187.38,230.77,430,430,430,0
2004,6,6,20,30,12.8,-10.78,12.31,-12.53,14,-5,14,-5,14,-5,935,100,0,0,0,25825,1750,0,0,0,181.12,232.69,430,430,430,0
2004,6,6,20,45,12.8,-10.74,12.17,-12.71,14,-5,14,-5,14,-5,797,129,0,0,0,30075,7525,0,0,0,177.26,233.65,430,430,430,0
2004,6,6,21,0,12.04,-12.76,12.8,-10.78,14,-5,14,-5,14,-5,895,1428,0,0,0,33875,4750,0,0,0,178.02,232.69,430,430,430,0
2004,6,6,21,15,12.76,-10.83,12.17,-13.03,14,-5,14,-5,14,-5,1106,840,0,0,0,38400,4975,0,0,0,167.73,231.32,430,430,430,0
2004,6,6,21,30,12.13,-13.12,12.62,-12.04,12.8,-11.1,14,-5,14,-5,1014,1498,1828,0,0,31450,10150,6425,0,0,166.21,193.13,222.12,430,430,0
2004,6,6,21,45,11.82,-11.77,12.4,-11.46,12.8,-11.1,12.17,-13.25,14,-5,2114,173,402,2062,0,31625,11975,14475,14475,0,161.76,211.59,213.74,222.12,430,0
2004,6,6,22,0,12.85,-11.14,11.82,-11.82,11.41,-12.09,12.17,-13.39,14,-5,2236,2030,1121,840,0,27475,3700,1150,11850,0,157.54,209.15,210.71,219.92,430,0
2004,6,6,22,15,11.68,-12.94,11.73,-11.68,11.32,-12.04,12.17,-13.48,11.55,-12.35,2503,435,2589,2003,505,27325,725,1250,325,2075,155.04,179.25,198.88,211.62,215.65,0
2004,6,6,22,30,12.04,-13.66,12.49,-12.04,12.85,-11.19,11.68,-11.59,14,-5,1795,1920,2047,2659,0,29650,975,10075,1375,0,152.2,194.08,218.96,219.65,430,0
2004,6,6,22,45,12.89,-11.23,12,-13.75,11.68,-11.64,14,-5,14,-5,2398,2124,2770,0,0,31550,9775,2700,0,0,151.03,216.48,217.88,430,430,0
2004,6,6,23,0,11.64,-11.64,12.89,-11.19,11.95,-13.84,14,-5,14,-5,3062,3046,2290,0,0,31775,9150,2800,0,0,149.31,218.4,218.84,430,430,0
2004,6,6,23,15,12.67,-12.4,11.91,-13.88,12.89,-11.1,14,-5,14,-5,2442,972,2791,0,0,22425,4975,7725,0,0,149.04,180.69,221.29,430,430,0
2004,6,6,23,30,12.67,-12.22,11.77,-11.55,11.86,-13.97,12.85,-10.96,14,-5,2372,1847,1940,2413,0,19675,3800,3000,5425,0,148.07,186.25,219.15,226.65,430,0
2004,6,6,23,45,12.8,-10.74,11.77,-14.02,12.71,-12.18,11.68,-11.55,14,-5,3695,4437,4496,3351,0,13850,1525,4925,2650,0,148.6,187.39,220.53,233.65,430,0
2004,6,7,0,0,12.08,-13.25,11.77,-14.11,12.71,-12.04,11.64,-11.77,12.67,-11.77,2554,1856,2666,2841,2736,10925,1700,350,475,4825,146.41,163.08,192.07,200.86,214.46,0
2004,6,7,0,15,12,-13.43,11.14,-13.61,12.62,-11.64,11.77,-14.2,11.55,-11.86,2778,1850,2467,2762,3072,2825,4425,3375,1800,2550,144.26,159.84,173.24,206.24,213.35,0
2004,6,7,0,30,11.1,-13.52,11.59,-14.15,11.64,-11.68,11.95,-13.25,13.12,-10.11,3927,4595,2436,4055,5093,2250,7150,2500,700,15975,149.21,165.32,176.78,217.08,253.39,0
2004,6,7,0,45,11.01,-13.43,11.95,-13.07,11.55,-14.11,14,-5,14,-5,4784,3943,3367,0,0,4300,8600,1600,0,0,152.04,170.29,181.02,430,430,0
2004,6,7,1,0,12.17,-11.05,11.68,-12,11.5,-14.15,11.91,-13.03,14,-5,2174,2372,1780,797,0,6175,10525,375,2575,0,151.38,173.07,206.52,229.71,430,0
2004,6,7,1,15,11.68,-12,11.5,-14.15,12.13,-11.05,11.86,-12.94,13.12,-10.47,2121,3152,1741,2418,3620,7500,12150,975,4525,27200,151.38,176.12,206.52,230.08,240.68,0
2004,6,7,1,30,12.04,-11.1,11.82,-12.89,11.41,-14.2,14.11,-10.02,13.03,-10.51,2027,1335,71,6423,5860,8225,12825,13950,31675,1125,152.97,178.06,229.79,240.38,253.57,0
2004,6,7,1,45,12.98,-10.69,11.95,-11.05,11.73,-12.98,11.37,-14.15,14,-5,9203,7057,5339,3948,0,9700,11625,1950,40525,0,155.05,177.28,232.82,234.05,430,0
2004,6,7,2,0,11.68,-12.71,11.32,-14.11,12.89,-10.78,14,-5,14,-5,1673,1513,5062,0,0,10000,5700,46950,0,0,157.21,185.83,231.9,430,430,0
2004,6,7,2,15,11.28,-14.11,13.97,-10.74,12.8,-10.78,14,-5,14,-5,1285,11057,12447,0,0,8550,19950,18725,0,0,157.95,229.06,232.69,430,430,0
2004,6,7,2,30,11.19,-14.11,13.93,-10.87,12.71,-10.69,14,-5,14,-5,1087,9043,12855,0,0,6775,22950,15750,0,0,160.96,224.29,236.4,430,430,0
2004,6,7,2,45,11.19,-14.33,12.58,-10.6,13.88,-10.96,13.57,-10.42,14,-5,432,7241,7365,7167,0,3550,23850,23850,13700,0,155.86,221.42,240.71,240.71,430,0
2004,6,7,3,0,13.79,-11.05,13.61,-10.33,13.34,-10.87,12.49,-10.51,14,-5,1810,7944,3473,7965,0,16175,1075,4050,13100,0,217.94,226.32,243.53,244.47,430,0
2004,6,7,3,15,13.57,-10.29,12.85,-11.23,13.7,-11.14,12.49,-10.51,14,-5,5483,3328,8108,2647,0,18850,475,12100,2800,0,215.39,217.04,244.47,244.81,430,0
2004,6,7,3,30,12.94,-11.23,13.61,-11.19,12.44,-10.56,13.48,-10.24,14,-5,9959,2826,10867,12630,0,20175,2550,12575,1250,0,213.88,216.21,243.18,247.1,430,0
2004,6,7,3,45,13.61,-11.19,13.03,-11.28,12.35,-10.56,14,-5,14,-5,9863,11900,12358,0,0,20275,6000,12350,0,0,213.88,214.18,244.14,430,430,0
2004,6,7,4,0,12.31,-10.51,13.61,-11.19,13.34,-10.02,12.98,-11.28,14,-5,9888,10936,8017,10289,0,20525,8450,12075,125,0,213.88,214.7,245.73,255.81,430,0
2004,6,7,4,15,12.85,-11.23,14.02,-10.38,12.22,-10.51,14,-5,14,-5,5787,8314,9243,0,0,10075,20250,12425,0,0,217.04,240.83,246.74,430,430,0
2004,6,7,4,30,12.71,-11.19,13.48,-11.37,14.02,-10.29,12.08,-11.28,12.94,-11.68,9546,8480,657,9340,8563,2075,17900,9875,1025,17900,201.82,208.87,219.48,223.49,243.82,0
2004,6,7,4,45,12.89,-11.77,12.04,-11.28,12.13,-10.42,12.67,-11.14,14.06,-10.2,61,9959,8708,10029,8886,2950,8250,4725,14075,10700,198.6,221.69,223.89,247.73,250.59,0
2004,6,7,5,0,12.08,-10.42,13.12,-10.87,13.97,-10.02,12,-11.32,12.76,-11.91,12757,12056,8590,3558,10399,1750,5900,10650,9150,6025,196.09,223.79,227.04,251.29,253.95,0
2004,6,7,5,15,12.08,-10.42,11.95,-11.37,12.62,-11.95,13.12,-10.83,14,-5,11539,8733,12587,3611,0,1550,8050,10675,5900,0,195.93,222.8,228.98,251.29,430,0
2004,6,7,5,30,13.25,-10.87,12,-11.46,12.44,-12,12.04,-10.38,14,-5,13348,11827,11367,13405,0,125,12800,8325,3550,0,196.31,219.24,226.92,253.51,430,0
2004,6,7,5,45,13.3,-10.74,12,-11.68,11.95,-10.42,12.8,-11.19,14,-5,11042,13512,9264,11606,0,17225,2450,1025,1300,0,212,219.25,230.63,252.73,430,0
2004,6,7,6,0,12.76,-11.14,12,-11.82,11.91,-10.51,14,-5,14,-5,9667,7163,10989,0,0,19050,550,400,0,0,207.51,220.78,250.7,430,430,0
2004,6,7,7,15,11.91,-12.76,11.46,-11.59,14,-5,14,-5,14,-5,1454,1669,0,0,0,650,6875,0,0,0,180.62,222.64,430,430,430,0
2004,6,7,7,30,11.91,-12.76,11.64,-11.68,14,-5,14,-5,14,-5,1316,1371,0,0,0,275,2700,0,0,0,180.62,217.08,430,430,430,0
2004,6,7,11,30,11.91,-10.24,10.83,-10.2,14,-5,14,-5,14,-5,42,1238,0,0,0,7675,900,0,0,0,259.05,275.26,430,430,430,0
2004,6,7,14,0,11.1,-11.28,14.96,-10.38,14,-5,14,-5,14,-5,575,1232,0,0,0,15300,4700,0,0,0,238.73,242.35,430,430,430,0
2004,6,7,14,15,11.05,-11.46,14.96,-10.42,14,-5,14,-5,14,-5,535,851,0,0,0,16675,7150,0,0,0,233.85,240.3,430,430,430,0
2004,6,7,14,30,14.69,-10.47,11.1,-11.59,14,-5,14,-5,14,-5,787,666,0,0,0,18425,8200,0,0,0,229.4,238.02,430,430,430,0
2004,6,7,14,45,11.01,-11.68,14.65,-10.56,14,-5,14,-5,14,-5,701,816,0,0,0,19650,10350,0,0,0,227.71,235,430,430,430,0
2004,6,7,15,0,14.78,-10.15,10.78,-11.68,14,-5,14,-5,14,-5,1007,343,0,0,0,21575,13725,0,0,0,232.26,249.07,430,430,430,0
2004,6,7,15,15,10.83,-11.95,14.73,-10.15,14.51,-10.87,14,-5,14,-5,666,1481,1033,0,0,22700,2175,6675,0,0,223.6,224.02,249.05,430,430,0
2004,6,7,15,30,10.78,-12.04,14.56,-10.87,11.1,-10.92,14.6,-10.24,14,-5,879,897,1156,921,0,19875,3400,7300,3400,0,221.81,224.01,246,249.06,430,0
2004,6,7,15,45,10.69,-12.13,14.51,-10.83,14.56,-10.24,10.83,-11.01,14,-5,705,725,998,1223,0,23125,1775,6975,425,0,221.92,225.04,246.01,251.11,430,0
2004,6,7,16,0,14.56,-10.15,14.73,-11.23,10.65,-12.35,14.47,-10.69,14.29,-11.32,1574,1116,1273,1367,691,5200,5200,28300,450,3975,208.29,212.04,216.39,230.05,249.01,0
2004,6,7,16,15,14.73,-11.14,14.29,-11.28,10.56,-12.44,14.56,-10.11,14.42,-10.65,719,664,785,1575,1470,3625,500,30600,350,1700,209.34,215.04,216.75,232.08,251,0
2004,6,7,16,30,10.51,-12.58,14.29,-11.14,14.56,-11.86,14,-5,14,-5,1553,1169,1363,0,0,275,31950,2325,0,0,190.01,213.71,214.28,430,430,0
2004,6,7,16,45,14.11,-11.73,10.47,-12.71,14.56,-11.77,14.29,-11.1,14,-5,1604,359,864,1787,0,1675,2050,33625,1425,0,193.01,193.84,211.45,216.28,430,0
2004,6,7,17,0,10.42,-12.85,14.51,-11.73,14.29,-11.05,14,-5,14,-5,1099,1040,1190,0,0,6925,36400,250,0,0,194.04,208.6,217.28,430,430,0
2004,6,7,17,15,14.56,-11.64,10.42,-12.98,14,-5,14,-5,14,-5,1197,1793,0,0,0,8775,38700,0,0,0,198.01,205.8,430,430,430,0
2004,6,7,17,30,14.51,-11.55,14.06,-11.95,10.33,-11.59,10.87,-12.8,14,-5,1253,1989,811,1327,0,6875,3875,2625,24700,0,186.97,199.81,201.04,243.48,430,0
2004,6,7,17,45,10.92,-14.65,10.06,-13.52,14.02,-11.91,14.47,-11.5,10.87,-12.8,74,771,2116,908,643,15300,8750,4550,2275,12700,156.71,188.18,199.81,202.06,203.4,0
2004,6,7,18,0,10.96,-14.65,14.42,-11.41,14.02,-12,10.83,-12.85,10.15,-13.57,99,695,2294,1567,626,15550,8950,13175,5000,1625,155.87,185.19,199.62,199.65,205.12,0
2004,6,7,18,15,10.92,-14.69,14.02,-12,14.38,-11.37,10.83,-12.89,10.24,-13.7,104,694,1495,1402,876,22825,13650,15175,5400,400,155.62,185.19,194.2,198.17,207.15,0
2004,6,7,18,30,14.02,-11.82,10.83,-12.89,10.6,-13.75,10.15,-12.35,10.96,-14.74,2099,1686,647,1548,2046,2750,22950,9400,5600,11475,154.24,183.36,191.16,198.17,227.73,0
2004,6,7,18,45,13.97,-11.82,14.24,-12.58,10.24,-13.21,10.96,-14.78,10.65,-13.84,1064,491,1878,320,984,2025,350,15775,8375,400,153.17,164.51,180.69,191.39,204.89,0
2004,6,7,19,0,14.24,-12.58,13.93,-11.82,10.96,-14.83,10.74,-12.71,10.69,-13.97,2203,452,2746,694,2707,725,850,19325,7050,5200,152.64,164.51,176.64,191.51,205.37,0
2004,6,7,19,15,13.88,-11.82,10.69,-12.71,10.06,-13.03,10.11,-12.22,10.74,-14.11,1790,534,636,1244,1375,22950,9250,925,925,6050,172.8,191.77,205.97,214.11,232.73,0
2004,6,7,19,30,13.84,-11.82,10.74,-14.15,10.11,-12.18,10.6,-12.58,14,-5,1516,744,1732,1549,0,25950,1750,1900,4300,0,172.2,191.91,211.69,233.45,430,0
2004,6,7,19,45,10.78,-14.15,10.06,-12.22,14,-5,14,-5,14,-5,2479,2610,0,0,0,29300,1525,0,0,0,170.6,233.41,430,430,430,0
2004,6,7,20,0,13.16,-14.42,10.78,-14.15,14,-5,14,-5,14,-5,53,2328,0,0,0,5950,29450,0,0,0,111.83,170.6,430,430,430,0
2004,6,7,20,15,12.08,-15.09,13.21,-14.38,10.74,-14.24,14,-5,14,-5,75,59,1352,0,0,750,5225,29175,0,0,111.8,115.88,169.84,430,430,0
2004,6,7,20,30,10.6,-13.34,13.21,-14.38,12.13,-15.05,14,-5,14,-5,98,104,48,0,0,23200,23200,2600,0,0,111.8,116.39,193.26,430,430,0
2004,6,7,20,45,13.16,-14.38,12.13,-15.09,10.15,-14.69,10.6,-13.39,10.69,-14.38,77,164,2287,1459,2176,24650,11400,4800,5375,10600,112.71,115.11,168.36,179.36,191.85,0
2004,6,7,21,0,13.16,-14.38,12.13,-15.14,10.11,-14.74,10.65,-14.42,10.24,-13.97,71,194,1786,1635,2066,9800,4300,2700,4875,375,112.71,114.48,168.91,179.33,188.92,0
2004,6,7,21,15,12.13,-15.18,10.6,-14.51,10.2,-13.97,10.11,-14.69,14,-5,212,1035,2179,1504,0,14100,1475,3750,11475,0,113.23,168.96,180.25,190.56,430,0
2004,6,7,21,30,12.13,-15.18,10.11,-14.65,10.15,-13.93,14,-5,14,-5,205,1317,1363,0,0,8150,3625,11250,0,0,113.23,180.71,191.95,430,430,0
2004,6,7,21,45,12.13,-15.27,10.11,-13.93,10.06,-14.65,14,-5,14,-5,212,1468,1120,0,0,8300,4350,10775,0,0,111.4,182.48,193.6,430,430,0
2004,6,7,22,0,12.13,-15.27,10.02,-14.65,10.11,-13.97,14,-5,14,-5,226,1312,1723,0,0,8625,4525,7375,0,0,111.4,183.37,193.04,430,430,0
2004,6,7,22,15,12.13,-15.36,10.15,-13.93,14,-5,14,-5,14,-5,248,1270,0,0,0,10000,2025,0,0,0,109.62,191.95,430,430,430,0
2004,6,7,22,30,12.13,-15.36,10.15,-13.88,14,-5,14,-5,14,-5,254,1549,0,0,0,12650,175,0,0,0,109.62,193.09,430,430,430,0
2004,6,8,14,45,12.71,-12.89,12,-12.89,14,-5,14,-5,14,-5,96,125,0,0,0,11575,51800,0,0,0,164.28,175.64,430,430,430,0
2004,6,8,15,0,12.76,-12.85,12,-12.94,14,-5,14,-5,14,-5,118,133,0,0,0,12450,10525,0,0,0,164.79,173.95,430,430,430,0
2004,6,8,15,15,12.26,-10.83,11.1,-13.61,12.76,-12.89,12,-12.98,14,-5,207,296,83,29,0,7000,7175,7225,7225,0,163.88,173.1,174.67,235.72,430,0
2004,6,8,15,45,12.31,-10.83,10.74,-12.89,13.03,-12.85,11.95,-13.03,11.14,-13.7,429,777,727,149,79,13375,5775,7825,3525,525,161.99,171.14,171.97,200.21,235.38,0
2004,6,8,16,0,12.35,-10.78,12.89,-13.16,11.14,-13.75,10.74,-12.94,14,-5,620,764,1194,124,0,22050,6825,4825,14500,0,153.63,169.76,199.48,236.58,430,0
2004,6,8,16,15,12.4,-10.78,11.32,-13.61,12.89,-13.3,11.95,-13.12,10.74,-13.03,1140,886,1297,1342,130,22975,9425,22975,5500,4325,149.97,169.04,169.46,197.31,236.25,0
2004,6,8,16,30,12.44,-10.96,12.89,-13.39,12,-13.12,11.41,-13.57,10.74,-13.03,635,1038,960,1542,207,21100,21100,3675,21100,4700,146.32,167.76,168.91,197.31,229.92,0
2004,6,8,16,45,12.58,-11.41,12.49,-10.92,11.46,-13.66,12.89,-13.52,10.74,-13.03,1510,1039,1766,56,306,21150,16225,8075,4450,1275,142.7,164.88,197.31,213.51,231.16,0
2004,6,8,17,0,10.02,-14.11,12.58,-11.46,11.32,-14.11,12.76,-13.57,10.74,-13.48,1508,1414,1638,196,361,22375,6200,8050,1200,6900,143.13,157.21,186.13,192.82,212.23,0
2004,6,8,17,15,12.53,-11.55,11.32,-14.29,13.43,-12.62,10.74,-13.48,14,-5,1365,1635,1867,415,0,21300,23850,6200,8800,0,153.26,166.39,186.13,210.09,430,0
2004,6,8,17,30,12.85,-13.88,13.43,-12.62,12.53,-11.59,11.32,-14.38,12.31,-12.94,987,2644,2192,2976,2608,15025,29125,7725,1150,9750,132,151.34,166.39,168.72,208.22,0
2004,6,8,17,45,10.74,-13.75,12.71,-13.03,11.28,-14.47,13.43,-12.62,12.85,-14.02,2557,2074,1120,2405,62,13025,19075,3475,8250,2150,128.5,151.03,160.15,166.39,180.28,0
2004,6,8,18,0,12.94,-14.15,12.76,-12.98,11.28,-14.6,11.64,-13.93,13.43,-12.62,1166,1303,1312,1268,2600,14775,8800,3225,2300,9025,122.67,148,154.21,161.14,166.39,0
2004,6,8,18,15,13.03,-14.33,11.64,-13.97,11.28,-14.87,13.48,-12.62,11.64,-13.39,889,2871,2611,2999,3955,16500,7700,3375,9475,225,115.97,142.84,153.48,165.89,167.89,0
2004,6,8,18,30,13.52,-12.53,11.55,-13.88,13.03,-14.47,11.41,-14.92,10.56,-14.33,3145,4270,2652,1062,4327,16375,8775,4550,9175,19050,112.51,138.13,157,168.57,173.07,0
2004,6,8,18,45,11.5,-14.96,13.07,-14.6,12.53,-12.62,11.46,-13.7,13.57,-12.49,3868,3756,4458,4545,4042,15125,34875,7700,6700,13200,107.19,134.53,164.15,170.07,174.96,0
2004,6,8,19,0,12.71,-13.93,11.73,-14.02,13.66,-13.39,11.64,-15.05,13.07,-14.65,5654,4510,298,4449,3345,6125,41225,6100,1350,1525,106.33,129.27,132.74,139.22,149.28,0
2004,6,8,19,15,11.77,-15,13.66,-13.48,11.46,-13.61,12.76,-13.84,13.07,-14.56,5991,3994,4952,4836,4951,5625,43950,3100,4750,975,108.91,125.8,135.2,136.31,166.35,0
2004,6,8,19,30,11.91,-15.09,13.48,-14.69,12.62,-12.71,13.66,-13.43,12.8,-13.84,3970,151,7040,6454,5306,6875,27700,1625,5950,21825,98.9,120.8,134.24,138.25,170.99,0
2004,6,8,19,45,11.95,-15.05,13.12,-14.47,12.89,-13.79,13.52,-14.74,13.66,-13.34,7061,6675,3641,6963,7143,6175,775,22475,275,7050,97.17,110.54,120.42,134.61,141.16,0
2004,6,8,20,0,12.94,-13.79,12.04,-15.09,12.76,-15.14,11.41,-15.59,13.52,-14.83,7407,5688,5598,7184,3754,7450,2950,21950,21950,1250,94.43,98.41,117.44,126.57,134.16,0
2004,6,8,20,15,12.13,-15.36,12.76,-15.14,12.98,-13.84,11.41,-15.68,13.52,-14.83,7697,5930,5438,7281,6150,9675,5050,2000,7700,825,94.43,98.41,109.62,125.3,131.48,0
2004,6,8,20,30,12.53,-15.23,12.22,-15.45,13.57,-14.96,11.95,-14.69,11.59,-15.77,4224,118,3120,6181,4822,10725,7075,750,7825,6150,89.47,101.91,105.44,118.6,128.82,0
2004,6,8,20,45,12.53,-15.23,13.84,-13.25,11.86,-14.51,13.61,-14.51,11.5,-15.77,133,7933,8038,4545,3479,27150,11050,6525,5025,8225,101.91,103.46,121.33,134.42,142.77,0
2004,6,8,21,0,11.73,-16.08,13.7,-14.47,11.46,-15.81,11.82,-14.42,12.62,-15.23,8815,5370,3428,5971,8136,14900,9825,5175,5175,2075,99.7,103.41,110.72,122.38,137.9,0
2004,6,8,21,15,13.66,-15.23,10.96,-15.27,12.85,-15.14,11.5,-15.95,13.79,-13.52,3854,5914,7499,8335,4262,6725,17050,4525,5575,1175,80.06,96.43,119.04,134.17,144.9,0
2004,6,8,21,30,12.89,-15.18,12,-14.56,13.75,-15.14,11.59,-16.04,13.88,-13.48,6103,5897,7851,6078,8721,4775,16650,4125,525,500,82.46,95.02,115.17,130.12,135.52,0
2004,6,8,21,45,12.94,-15.23,13.84,-15,11.68,-16.08,10.24,-15.5,10.78,-15.36,4817,2536,5489,7020,5945,25075,15750,4175,7975,7975,85.09,92.85,111.66,149.05,165.41,0
2004,6,8,22,0,10.78,-15.45,13.88,-14.96,13.03,-15.23,12.53,-15.45,11.73,-16.13,5247,6814,7271,7556,2888,2625,2700,10125,2975,8975,86.33,91.05,96.54,109.44,148.38,0
2004,6,8,22,15,12.17,-15.18,13.97,-14.92,11.73,-16.13,12.17,-15.63,13.07,-15.23,5658,8078,7698,7395,4980,975,800,8000,2675,1050,87.36,89.81,102.93,109.44,111.66,0
2004,6,8,22,30,14.02,-12.94,10.78,-15.59,12.17,-15.68,11.73,-16.13,12.62,-15.41,7685,5339,7266,4653,88,1300,5250,3075,10625,25475,95.59,101.87,109.44,146.89,152.59,0
2004,6,8,22,45,12.67,-14.42,11.77,-16.17,13.97,-13.12,12.31,-15.77,10.87,-15.63,7388,4205,21,7849,4753,4900,3125,6400,10900,5675,96.57,108.17,119.62,142.8,146.81,0
2004,6,8,23,0,12.35,-15.63,10.87,-15.68,14.56,-13.3,11.73,-16.22,12.67,-14.47,3225,6842,6981,4594,4367,5400,2000,2925,2150,9875,97.91,108.47,118.22,140.03,142.09,0
2004,6,8,23,15,12.71,-14.51,10.87,-15.77,11.77,-16.22,14.42,-13.39,12.4,-15.68,7131,5114,1645,6308,4464,3900,250,3450,6175,8925,95.69,107.52,116.02,137.18,141.06,0
2004,6,8,23,30,14.47,-13.52,10.87,-15.77,12.67,-14.6,13.88,-13.03,12.4,-15.59,6557,4386,2188,4271,5860,1850,4800,8675,7900,2575,97.42,114.2,132.14,141.06,150.27,0
2004,6,8,23,45,13.39,-11.64,12.62,-14.78,14.51,-13.61,13.88,-12.98,10.87,-15.81,5881,5917,6519,6394,3760,5975,12200,6700,1000,325,110.75,130.06,140.73,152.24,199.68,0
2004,6,9,0,0,12.62,-14.92,10.87,-15.86,13.93,-12.94,14.06,-13.88,14.38,-13.66,777,2306,3317,1791,1926,7050,450,11050,4875,825,107.63,120.67,128.32,140.09,153.06,0
2004,6,9,0,15,10.92,-15.9,12.67,-14.96,14.06,-13.93,14,-5,14,-5,5497,6407,4937,0,0,8250,11475,725,0,0,104.89,119.68,138.83,430,430,0
2004,6,9,0,30,12.67,-15,14.56,-12.94,14.11,-14.02,14.73,-13.21,14,-5,599,3925,5391,3371,0,8750,7150,1150,825,0,104.06,116.56,144.06,153.03,430,0
2004,6,9,0,45,12.67,-15.05,14.11,-14.06,14,-5,14,-5,14,-5,2219,3223,0,0,0,8725,10150,0,0,0,103.32,114.59,430,430,430,0
2004,6,9,1,0,12.67,-15.05,14.11,-14.06,14,-5,14,-5,14,-5,2077,3014,0,0,0,9075,13150,0,0,0,103.32,114.59,430,430,430,0
2004,6,9,1,15,13.66,-15.14,14.11,-14.42,12.76,-15.14,14,-5,14,-5,1550,2968,2639,0,0,2000,9375,16675,0,0,82.76,98.41,102.77,430,430,0
2004,6,9,1,30,13.7,-15.14,12.8,-15.27,14.15,-14.47,14,-5,14,-5,1655,3208,3720,0,0,2100,8775,17625,0,0,82.35,94.79,101.43,430,430,0
2004,6,9,1,45,13.7,-15.14,14.2,-14.51,12.85,-15.32,14,-5,14,-5,1438,2603,1628,0,0,1200,7200,18175,0,0,82.35,91.97,99.3,430,430,0
2004,6,9,2,0,13.93,-13.84,14.06,-14.83,13.7,-15.18,12.85,-15.36,14,-5,2529,1785,2835,1726,0,1075,12350,5525,2425,0,81.02,89.5,91.24,122.58,430,0
2004,6,9,2,15,13.7,-15.23,14.06,-14.87,14.11,-14.24,13.93,-13.79,12.89,-15.36,23,1411,2083,1479,1852,2775,12775,4200,12775,1375,79.62,88.53,90.55,108.67,124.54,0
2004,6,9,2,30,13.7,-15.23,12.94,-15.41,14.02,-14.87,14.38,-14.15,13.97,-13.66,22,43,35,2666,2877,16250,16250,16250,3400,1100,79.62,88.06,88.41,111.36,129.07,0
2004,6,9,2,45,13.7,-15.23,14.06,-14.83,13.97,-14.15,14.38,-14.06,12.94,-15.45,18,2591,1591,2331,2459,16950,825,9100,275,1500,79.62,87,89.5,112.38,114.35,0
2004,6,9,3,0,14.02,-13.61,14.42,-13.97,14.24,-14.69,14,-5,14,-5,1448,867,472,0,0,9225,1450,1075,0,0,93.06,117.27,129.88,430,430,0
2004,6,9,3,15,14.02,-13.57,14.2,-14.65,14.42,-13.93,13.7,-15.09,14,-5,1690,1173,1251,1059,0,2625,5125,825,850,0,83.77,95.35,119.27,131.85,430,0
2004,6,9,3,30,14.02,-13.57,14.2,-14.6,13.7,-15.09,14,-5,14,-5,1708,1444,1067,0,0,3175,625,225,0,0,83.77,96.34,131.85,430,430,0
2004,6,9,3,45,14.15,-14.56,13.7,-15.09,14,-5,14,-5,14,-5,1717,20,0,0,0,3350,900,0,0,0,83.77,97.67,430,430,430,0
2004,6,9,4,0,14.2,-14.51,13.7,-15.09,14,-5,14,-5,14,-5,1662,871,0,0,0,3250,675,0,0,0,83.77,99.3,430,430,430,0
2004,6,9,17,30,11.68,-12.8,11.64,-13.61,14,-5,14,-5,14,-5,224,63,0,0,0,4825,26025,0,0,0,162.37,183.35,430,430,430,0
2004,6,9,17,45,11.73,-12.8,11.64,-13.7,14,-5,14,-5,14,-5,265,86,0,0,0,9375,175,0,0,0,160.11,182.22,430,430,430,0
2004,6,9,18,0,11.68,-13.79,11.77,-12.85,14,-5,14,-5,14,-5,428,454,0,0,0,3925,1075,0,0,0,156.54,180.28,430,430,430,0
2004,6,9,18,15,11.82,-12.89,11.64,-13.93,14,-5,14,-5,14,-5,302,258,0,0,0,5450,1150,0,0,0,154.21,178.06,430,430,430,0
2004,6,9,18,30,12.22,-12.27,11.59,-14.06,11.86,-12.94,14,-5,14,-5,137,632,67,0,0,5100,17625,7300,0,0,152.03,176.12,190.52,430,430,0
2004,6,9,18,45,11.86,-12.98,11.55,-14.11,13.61,-10.02,14,-5,14,-5,587,479,3522,0,0,11400,2375,14450,0,0,152.04,174.45,254.42,430,430,0
